id,city
156376,La Mesa
156378,San Diego
156380,San Diego
156395,Oceanside
156402,National City
156440,San Diego
156449,Chula Vista
156458,Chula Vista
156479,Poway
156491,San Diego
156504,Oceanside
156505,San Diego
156512,San Diego
156530,San Diego
156541,San Diego
156557,San Diego
156570,San Diego
156578,Bonita
156583,San Diego
156594,San Diego
156597,San Diego
156613,Chula Vista
156637,San Diego
156682,San Diego
156703,Escondido
156707,San Diego
156717,San Diego
156759,La Mesa
156781,San Diego
156798,San Diego
156805,Ramona
156816,San Diego
156833,La Jolla
156837,San Diego
156846,Poway
156856,Carlsbad
156874,San Diego
156887,San Diego
156906,Ramona
156917,Coronado
156929,Escondido
156952,San Diego
156977,Solana Beach
156979,La Mesa
156985,Coronado
156994,Vista
156999,San Diego
157002,Solana Beach
157042,San Diego
157044,San Diego
157047,San Diego
157050,La Mesa
157061,Escondido
157063,San Diego
157072,San Diego
157077,San Marcos
157096,San Diego
157120,Santee
157130,Carlsbad
157156,San Diego
157169,Carlsbad
157181,Escondido
157183,La Mesa
157184,National City
157190,Bonita
157214,Lemon Grove
157217,Coronado
157238,San Diego
157243,Chula Vista
157246,El Cajon
157262,La Jolla
157288,Imperial Beach
157314,Lemon Grove
157349,San Diego
157356,San Diego
157368,San Diego
157378,Chula Vista
157390,Poway
157405,Encinitas
157409,San Marcos
157418,San Diego
157436,San Diego
157441,San Diego
157443,San Marcos
157444,Solana Beach
157445,San Diego
157447,San Diego
157467,San Diego
157496,Escondido
157508,San Diego
157509,Coronado
157526,San Diego
157540,San Diego
157546,National City
157554,Poway
157579,Chula Vista
157582,San Diego
157585,Ramona
157590,Ramona
157591,Lemon Grove
157607,Escondido
157608,Carlsbad
157610,San Diego
157632,San Diego
157635,San Diego
157639,Solana Beach
157655,San Diego
157663,Carlsbad
157674,National City
157679,San Diego
157690,San Diego
157711,La Mesa
157733,San Diego
157738,San Diego
157765,San Diego
157770,San Diego
157779,Lemon Grove
157802,Del Mar
157803,San Diego
157817,National City
157852,San Diego
157862,San Ysidro
157863,San Diego
157869,San Diego
157880,San Diego
157894,San Diego
157897,La Mesa
157916,La Jolla
157950,Santee
157951,Encinitas
157955,La Mesa
157960,La Mesa
157964,San Diego
157972,Poway
157981,Spring Valley
157989,San Diego
158000,Oceanside
158006,National City
158051,Oceanside
158103,San Diego
158117,Chula Vista
158122,San Diego
158128,Carlsbad
158136,La Jolla
158140,San Diego
158202,Escondido
158230,San Diego
158235,Oceanside
158252,San Diego
158257,San Diego
158258,Escondido
158293,San Diego
158316,San Diego
158325,Oceanside
158356,Oceanside
158364,San Diego
158381,Coronado
158382,San Diego
158395,La Mesa
158415,San Diego
158423,La Mesa
158450,San Diego
158454,San Diego
158463,San Diego
158469,National City
158515,San Marcos
158541,San Diego
158544,San Diego
158548,Chula Vista
158551,Escondido
158553,San Diego
158568,San Diego
158570,San Diego
158576,Escondido
158578,La Jolla
158599,San Diego
158602,San Diego
158610,Chula Vista
158618,San Diego
158620,San Diego
158627,San Ysidro
158629,San Diego
158630,Poway
158638,Oceanside
158640,Encinitas
158654,San Diego
158665,San Diego
158668,National City
158707,El Cajon
158739,La Mesa
158786,San Diego
158791,San Diego
158795,San Diego
158812,San Diego
158821,San Diego
158826,San Marcos
158845,National City
158848,San Diego
158859,Chula Vista
158898,San Diego
158913,Lemon Grove
158916,Oceanside
158928,San Diego
158932,National City
158944,Poway
158952,San Diego
158969,San Diego
158971,Santee
158974,San Diego
158987,San Diego
158988,Vista
158996,Encinitas
159018,San Marcos
159023,Poway
159058,San Diego
159059,San Diego
159075,Carlsbad
159079,San Diego
159126,San Diego
159127,Escondido
159167,San Diego
159170,Imperial Beach
159194,National City
159205,Oceanside
159221,La Mesa
159232,Encinitas
159238,San Diego
159247,El Cajon
159277,San Diego
159349,San Diego
159373,El Cajon
159390,San Diego
159412,San Diego
159429,La Jolla
159431,San Diego
159435,San Diego
159453,San Diego
159460,Carlsbad
159462,Escondido
159463,San Diego
159464,Vista
159465,Escondido
159473,San Diego
159476,Poway
159490,San Diego
159500,San Diego
159529,Lemon Grove
159537,El Cajon
159562,San Diego
159576,San Diego
159591,San Diego
159594,San Marcos
159595,Bonita
159628,San Diego
159641,San Diego
159644,San Diego
159664,Escondido
159675,San Diego
159693,Carlsbad
159699,Chula Vista
159710,El Cajon
159719,Chula Vista
159743,Chula Vista
159763,Solana Beach
159767,La Mesa
159771,Carlsbad
159773,El Cajon
159779,San Diego
159784,San Diego
159793,La Jolla
159805,Chula Vista
159810,Oceanside
159839,Escondido
159861,Santee
159863,San Diego
159869,La Mesa
159870,National City
159885,Escondido
159890,Solana Beach
159893,Escondido
159895,San Diego
159948,San Diego
159958,San Diego
159966,San Diego
159985,San Diego
159987,Oceanside
159989,Del Mar
160021,San Diego
160028,San Diego
160030,San Diego
160081,San Diego
160083,San Diego
160099,Poway
160107,Oceanside
160115,El Cajon
160118,San Diego
160162,San Diego
160167,San Diego
160199,San Diego
160203,San Diego
160204,National City
160207,San Diego
160231,San Diego
160247,San Diego
160251,La Jolla
160278,San Diego
160281,San Diego
160331,San Diego
160338,Santee
160340,San Diego
160344,Chula Vista
160361,San Diego
160369,Escondido
160370,Chula Vista
160376,Carlsbad
160377,Chula Vista
160389,Escondido
160398,Chula Vista
160402,San Diego
160411,Solana Beach
160413,Oceanside
160424,Poway
160429,Lemon Grove
160430,Chula Vista
160436,Poway
160454,Santee
160471,Carlsbad
160488,San Diego
160514,Chula Vista
160536,Chula Vista
160540,San Diego
160541,San Diego
160542,Carlsbad
160559,Escondido
160569,San Diego
160575,San Diego
160601,San Diego
160621,San Diego
160669,San Diego
160679,Escondido
160685,Vista
160749,San Diego
160752,San Diego
160761,San Diego
160774,San Diego
160810,Lemon Grove
160852,Oceanside
160855,San Diego
160875,Del Mar
160896,La Jolla
160899,San Diego
160925,Oceanside
160942,San Diego
160945,San Diego
160949,Oceanside
160981,San Diego
161016,Del Mar
161044,La Mesa
161049,Spring Valley
161050,Spring Valley
161055,Vista
161068,Imperial Beach
161099,San Diego
161102,San Diego
161112,San Diego
161124,San Ysidro
161208,San Diego
161216,San Diego
161241,San Diego
161244,San Diego
161247,La Mesa
161251,Chula Vista
161253,Poway
161258,San Diego
161263,San Diego
161328,San Diego
161343,Coronado
161348,La Mesa
161410,Carlsbad
161412,San Diego
161415,San Diego
161417,Vista
161424,San Diego
161428,Chula Vista
161445,National City
161459,Encinitas
161494,Carlsbad
161499,Chula Vista
161509,San Diego
161523,Vista
161536,Imperial Beach
161546,Encinitas
161547,Escondido
161566,San Diego
161568,San Diego
161577,San Diego
161583,San Diego
161604,San Diego
161605,San Diego
161608,Santee
161610,San Diego
161618,El Cajon
161633,San Diego
161635,San Diego
161654,San Diego
161659,Chula Vista
161661,San Diego
161662,Vista
161673,San Diego
161674,San Diego
161679,San Diego
161680,El Cajon
161687,Spring Valley
161689,San Diego
161749,La Jolla
161770,San Diego
161784,Carlsbad
161796,Escondido
161797,Ramona
161805,Chula Vista
161810,Coronado
161817,San Diego
161825,San Diego
161828,San Diego
161835,Carlsbad
161839,San Diego
161846,San Diego
161850,San Diego
161856,Santee
161879,Escondido
161906,National City
161908,National City
161921,San Diego
161929,Oceanside
161940,San Diego
161984,San Diego
161987,Oceanside
161989,Encinitas
161994,San Diego
161995,Lemon Grove
162025,Escondido
162034,Carlsbad
162035,Coronado
162051,San Diego
162054,San Diego
162056,San Diego
162060,San Diego
162072,Oceanside
162086,San Diego
162119,Carlsbad
162125,Spring Valley
162134,San Diego
162142,Chula Vista
162160,Vista
162166,San Diego
162169,San Diego
162173,Oceanside
162179,Oceanside
162199,San Diego
162205,San Diego
162221,San Diego
162239,San Diego
162256,National City
162265,San Diego
162304,Coronado
162317,Carlsbad
162319,San Diego
162322,Rancho Santa Fe
162337,San Diego
162372,San Diego
162383,San Diego
162398,Carlsbad
162399,San Diego
162405,Carlsbad
162407,Lemon Grove
162422,San Diego
162448,Oceanside
162459,Chula Vista
162463,San Diego
162479,San Diego
162484,San Diego
162496,San Marcos
162560,San Diego
162567,Lemon Grove
162568,Lemon Grove
162571,San Diego
162578,San Diego
162613,La Mesa
162624,Chula Vista
162628,National City
162636,San Diego
162641,San Marcos
162650,Encinitas
162659,San Diego
162678,San Diego
162680,San Diego
162681,Oceanside
162682,San Diego
162689,El Cajon
162697,Carlsbad
162705,Carlsbad
162713,La Mesa
162714,San Diego
162728,Escondido
162739,Chula Vista
162740,Chula Vista
162744,Escondido
162782,San Diego
162801,El Cajon
162834,San Diego
162837,Imperial Beach
162849,San Diego
162865,Chula Vista
162874,San Diego
162878,La Mesa
162956,National City
162957,San Diego
162976,San Diego
162987,San Diego
162991,Escondido
162992,La Mesa
162995,Oceanside
163003,Poway
163004,San Diego
163014,San Diego
163028,San Diego
163031,El Cajon
163037,San Diego
163068,San Diego
163070,La Jolla
163073,Oceanside
163083,San Diego
163090,San Diego
163097,San Diego
163121,National City
163141,Escondido
163152,Escondido
163167,San Diego
163171,Encinitas
163172,Chula Vista
163180,National City
163182,San Diego
163183,Escondido
163227,San Diego
163259,Vista
163276,Chula Vista
163284,San Diego
163298,San Diego
163317,Vista
163319,San Diego
163320,San Diego
163327,El Cajon
163328,Lemon Grove
163329,San Diego
163340,Santee
163361,Poway
163363,Vista
163380,San Diego
163390,La Mesa
163395,San Diego
163402,San Diego
163405,National City
163443,Bonita
163477,El Cajon
163482,San Diego
163489,Chula Vista
163497,Escondido
163516,San Diego
163540,San Diego
163563,San Diego
163606,Poway
163616,San Diego
163622,La Jolla
163645,San Diego
163647,San Diego
163657,San Diego
163664,San Diego
163668,San Diego
163684,Santee
163685,Oceanside
163700,San Diego
163707,Encinitas
163716,Carlsbad
163722,San Diego
163732,San Diego
163771,San Diego
163778,San Diego
163791,Encinitas
163796,Oceanside
163818,San Diego
163819,Del Mar
163821,San Diego
163824,San Diego
163837,La Jolla
163868,El Cajon
163869,San Diego
163870,El Cajon
163886,Encinitas
163890,San Diego
163904,San Diego
163905,San Diego
163913,Escondido
163932,San Diego
163951,San Diego
163978,San Diego
164001,National City
164013,San Diego
164028,San Diego
164032,San Diego
164034,San Diego
164049,San Diego
164051,San Diego
164065,San Diego
164067,Chula Vista
164076,San Diego
164077,Carlsbad
164078,La Jolla
164100,San Diego
164116,San Diego
164118,Chula Vista
164122,San Diego
164123,San Diego
164165,Escondido
164201,San Diego
164214,San Diego
164229,San Diego
164246,Escondido
164250,El Cajon
164287,Solana Beach
164291,Oceanside
164298,San Diego
164312,Chula Vista
164314,San Diego
164321,Chula Vista
164355,Chula Vista
164383,Oceanside
164385,San Diego
164436,Oceanside
164437,Vista
164468,San Diego
164475,San Diego
164508,National City
164519,San Diego
164522,National City
164530,Coronado
164533,San Diego
164534,San Diego
164540,Escondido
164545,San Diego
164556,La Mesa
164562,San Diego
164579,Vista
164581,Escondido
164585,San Diego
164598,Del Mar
164625,Rancho Santa Fe
164640,San Diego
164671,El Cajon
164693,San Diego
164710,Oceanside
164736,San Diego
164753,Carlsbad
164762,San Diego
164770,San Diego
164773,San Diego
164786,Carlsbad
164796,Poway
164805,Chula Vista
164815,San Diego
164816,San Diego
164867,Encinitas
164890,San Marcos
164901,Santee
164906,San Diego
164913,Carlsbad
164918,San Diego
164940,San Diego
164942,San Diego
164947,El Cajon
164953,San Diego
164970,San Diego
164979,San Diego
164987,San Marcos
164995,San Diego
165032,San Marcos
165048,Solana Beach
165058,Escondido
165076,San Diego
165077,Carlsbad
165083,San Diego
165089,Escondido
165090,Santee
165091,Ramona
165117,San Diego
165128,San Diego
165133,San Diego
165177,San Diego
165180,San Diego
165201,San Diego
165205,San Diego
165212,San Diego
165243,San Diego
165260,Chula Vista
165286,Lemon Grove
165288,El Cajon
165353,Vista
165375,San Diego
165376,San Diego
165405,San Diego
165457,Chula Vista
165502,San Diego
165518,Oceanside
165520,Escondido
165521,Carlsbad
165522,Escondido
165530,Escondido
165556,Escondido
165558,San Diego
165569,San Diego
165611,El Cajon
165634,Vista
165663,Vista
165692,San Diego
165699,Chula Vista
165711,San Diego
165715,San Diego
165717,San Diego
165719,Carlsbad
165729,Ramona
165732,Chula Vista
165737,Del Mar
165745,Carlsbad
165766,San Diego
165794,San Diego
165800,San Diego
165887,San Diego
165928,San Diego
165965,San Diego
165977,Santee
165999,Spring Valley
166008,Imperial Beach
166017,San Diego
166025,San Diego
166032,San Diego
166033,San Diego
166040,Spring Valley
166043,Oceanside
166052,San Marcos
166062,San Diego
166086,San Diego
166088,San Diego
166090,San Marcos
166093,Chula Vista
166095,Bonita
166100,San Diego
166109,San Diego
166113,Escondido
166139,San Diego
166161,Chula Vista
166172,National City
166183,San Diego
166211,National City
166223,La Mesa
166231,Escondido
166248,Chula Vista
166249,Chula Vista
166270,San Diego
166271,San Diego
166273,San Diego
166291,San Diego
166331,San Diego
166332,Santee
166335,San Diego
166336,Santee
166347,San Diego
166371,National City
166402,San Diego
166429,National City
166458,Escondido
166477,Rancho Santa Fe
166512,San Diego
166513,Encinitas
166518,Carlsbad
166528,Carlsbad
166533,San Diego
166549,San Diego
166554,San Diego
166563,La Mesa
166583,Poway
166584,San Diego
166586,Spring Valley
166595,Santee
166621,Carlsbad
166626,National City
166635,Chula Vista
166636,San Diego
166650,San Diego
166651,San Diego
166653,San Diego
166654,San Diego
166670,La Jolla
166694,Escondido
166697,Chula Vista
166700,San Diego
166701,Chula Vista
166703,National City
166708,San Diego
166724,San Diego
166739,Chula Vista
166742,Oceanside
166789,National City
166799,Chula Vista
166808,Carlsbad
166809,San Diego
166823,San Diego
166826,Bonita
166831,San Diego
166846,San Diego
166854,Chula Vista
166864,Oceanside
166872,San Diego
166883,San Diego
166884,San Diego
166890,San Diego
166902,San Diego
166907,San Diego
166912,San Diego
166932,Chula Vista
166933,San Diego
166942,San Diego
166950,San Diego
166951,San Diego
166965,San Diego
166978,San Marcos
166981,San Diego
166996,San Diego
167010,El Cajon
167062,San Diego
167094,San Diego
167113,San Diego
167118,San Diego
167141,San Diego
167147,Escondido
167150,San Diego
167153,National City
167155,Lemon Grove
167156,San Diego
167162,San Diego
167208,San Diego
167209,Rancho Bernardo
167214,San Diego
167217,San Diego
167219,Chula Vista
167220,San Diego
167225,San Diego
167240,San Marcos
167243,San Diego
167244,San Diego
167245,San Diego
167251,San Diego
167258,Poway
167260,San Diego
167261,San Diego
167264,San Diego
167266,San Diego
167269,Escondido
167273,San Diego
167274,San Diego
167278,Lemon Grove
167309,San Diego
167324,La Mesa
167327,San Diego
167334,Santee
167352,San Diego
167362,El Cajon
167368,Oceanside
167370,Oceanside
167377,San Diego
167386,Chula Vista
167388,Chula Vista
167390,San Diego
167391,Chula Vista
167392,Escondido
167403,San Diego
167406,Escondido
167429,San Diego
167438,San Diego
167463,San Diego
167465,San Diego
167468,San Diego
167469,La Jolla
167472,San Diego
167477,San Diego
167516,Carlsbad
167517,Carlsbad
167539,Escondido
167540,San Diego
167556,Oceanside
167586,San Diego
167602,San Diego
167610,San Diego
167613,San Diego
167614,El Cajon
167618,Chula Vista
167653,Escondido
167655,San Diego
167659,Santee
167693,San Diego
167699,San Diego
167761,National City
167799,Ramona
167804,Oceanside
167816,San Diego
167837,San Diego
167841,San Diego
167872,San Diego
167885,Carlsbad
167902,San Diego
167903,San Diego
167969,San Diego
167971,San Diego
168035,San Diego
168045,Oceanside
168053,San Diego
168066,El Cajon
168071,San Diego
168080,Escondido
168098,Encinitas
168100,San Diego
168110,San Diego
168126,Imperial Beach
168138,San Diego
168177,San Marcos
168181,Carlsbad
168189,Chula Vista
168212,San Diego
168237,San Diego
168238,Carlsbad
168243,San Diego
168283,San Diego
168290,Escondido
168297,Rancho Santa Fe
168315,San Diego
168322,El Cajon
168327,San Diego
168358,Escondido
168387,Oceanside
168392,San Diego
168417,Ramona
168424,Spring Valley
168432,Carlsbad
168433,Carlsbad
168455,San Diego
168465,San Diego
168470,Encinitas
168518,San Diego
168533,Oceanside
168535,San Diego
168551,San Diego
168557,San Diego
168559,Escondido
168560,San Diego
168602,Escondido
168626,Chula Vista
168629,Escondido
168659,San Diego
168664,Santee
168667,San Ysidro
168673,La Mesa
168705,El Cajon
168726,San Diego
168737,San Diego
168754,San Diego
168760,San Diego
168763,San Diego
168768,La Mesa
168774,Chula Vista
168785,San Diego
168823,San Diego
168827,San Diego
168833,San Diego
168840,Coronado
168858,Lemon Grove
168859,Chula Vista
168864,La Jolla
168899,Poway
168910,San Diego
168919,San Diego
168969,Del Mar
168978,Chula Vista
168979,Chula Vista
168996,Escondido
169002,La Jolla
169005,Spring Valley
169020,San Diego
169037,San Diego
169067,San Diego
169073,San Diego
169092,Lemon Grove
169125,San Diego
169134,San Diego
169140,San Diego
169144,San Diego
169147,San Diego
169152,San Diego
169158,Coronado
169163,Poway
169170,El Cajon
169174,Carlsbad
169213,San Diego
169219,National City
169233,San Diego
169235,Chula Vista
169247,San Diego
169262,San Diego
169302,Chula Vista
169303,San Diego
169314,San Diego
169327,San Diego
169328,San Diego
169330,Escondido
169331,La Mesa
169332,San Diego
169344,San Diego
169352,San Diego
169376,Santee
169388,Encinitas
169411,San Diego
169412,Santee
169419,Oceanside
169421,San Diego
169426,La Mesa
169430,San Diego
169434,San Diego
169447,Solana Beach
169493,Chula Vista
169495,Oceanside
169497,El Cajon
169500,San Diego
169523,Del Mar
169529,San Diego
169546,La Mesa
169558,Coronado
169559,San Diego
169569,La Mesa
169594,San Diego
169595,La Mesa
169596,San Diego
169606,La Mesa
169629,Rancho Santa Fe
169632,La Mesa
169636,San Diego
169639,Solana Beach
169645,San Diego
169650,Poway
169691,Escondido
169692,Escondido
169711,San Diego
169721,San Diego
169727,Chula Vista
169728,Oceanside
169739,San Diego
169781,Vista
169783,San Diego
169785,San Diego
169788,San Diego
169792,San Diego
169800,San Diego
169817,San Diego
169824,National City
169845,Ramona
169871,La Mesa
169890,San Diego
169917,Carlsbad
169922,San Diego
169952,San Diego
169956,San Diego
169967,San Diego
169974,San Diego
170019,San Diego
170020,San Diego
170027,San Diego
170045,Chula Vista
170047,Escondido
170061,El Cajon
170067,San Marcos
170068,San Diego
170077,Carlsbad
170097,San Marcos
170117,San Diego
170132,San Diego
170162,Escondido
170215,San Diego
170289,Solana Beach
170308,La Jolla
170324,Poway
170347,San Diego
170366,La Mesa
170389,El Cajon
170390,San Diego
170392,Escondido
170395,San Diego
170396,San Diego
170407,Imperial Beach
170430,El Cajon
170444,Carlsbad
170446,Carlsbad
170465,San Diego
170474,San Diego
170485,San Ysidro
170486,San Diego
170488,Oceanside
170502,San Diego
170510,San Diego
170528,Spring Valley
170541,San Diego
170576,National City
170592,San Diego
170595,La Jolla
170619,Spring Valley
170628,San Diego
170637,Escondido
170652,San Diego
170653,San Diego
170671,La Jolla
170682,San Diego
170685,San Diego
170690,San Diego
170694,San Diego
170707,San Diego
170718,San Diego
170729,Escondido
170738,El Cajon
170748,Oceanside
170757,El Cajon
170766,San Diego
170767,San Diego
170783,Ramona
170797,Ramona
170817,San Diego
170820,San Diego
170847,San Diego
170852,San Diego
170872,San Diego
170873,Chula Vista
170886,Encinitas
170890,San Diego
170893,Oceanside
170901,Vista
170907,San Diego
170914,La Mesa
170930,San Marcos
170953,Escondido
170989,La Jolla
171017,San Diego
171048,San Diego
171068,Encinitas
171085,Encinitas
171092,San Diego
171104,San Diego
171116,San Diego
171141,San Diego
171142,Vista
171152,Oceanside
171159,Escondido
171178,San Marcos
171190,Carlsbad
171199,San Diego
171200,Chula Vista
171207,San Marcos
171208,Escondido
171261,Coronado
171265,Escondido
171283,El Cajon
171287,National City
171299,San Diego
171330,Santee
171349,Encinitas
171358,Carlsbad
171360,San Diego
171371,Encinitas
171376,San Marcos
171377,Poway
171386,San Diego
171391,San Diego
171392,San Diego
171434,San Diego
171462,Del Mar
171465,Coronado
171467,San Diego
171524,San Diego
171557,Carlsbad
171558,Imperial Beach
171568,Oceanside
171572,Chula Vista
171592,San Diego
171608,La Mesa
171616,Poway
171618,San Marcos
171627,San Diego
171638,San Diego
171665,Carlsbad
171682,San Diego
171719,San Diego
171744,Imperial Beach
171745,Spring Valley
171754,Encinitas
171757,Spring Valley
171772,San Diego
171778,San Diego
171789,El Cajon
171837,San Diego
171857,San Diego
171885,San Diego
171889,San Diego
171893,San Diego
171903,Ramona
171915,Encinitas
171933,Carlsbad
171963,San Diego
171965,San Diego
172002,El Cajon
172012,La Jolla
172013,San Diego
172014,Chula Vista
172042,Del Mar
172050,San Diego
172053,San Diego
172058,San Diego
172084,El Cajon
172095,San Diego
172123,National City
172151,Carlsbad
172153,Escondido
172154,Coronado
172155,Santee
172164,San Diego
172173,San Diego
172180,San Diego
172181,National City
172198,Escondido
172208,San Diego
172221,Oceanside
172222,Carlsbad
172223,Encinitas
172253,National City
172262,Ramona
172271,Encinitas
172280,Del Mar
172283,San Diego
172291,San Diego
172294,San Diego
172296,La Jolla
172300,Chula Vista
172326,Santee
172337,Escondido
172361,San Diego
172417,San Diego
172443,Lemon Grove
172448,Carlsbad
172462,Chula Vista
172469,Escondido
172475,La Jolla
172518,Spring Valley
172537,San Diego
172549,San Diego
172551,San Diego
172554,Encinitas
172591,San Diego
172593,Chula Vista
172595,El Cajon
172635,Chula Vista
172637,San Diego
172641,San Diego
172681,National City
172695,San Diego
172705,Encinitas
172762,Carlsbad
172788,San Diego
172793,San Diego
172838,Carlsbad
172851,La Jolla
172854,San Diego
172869,San Diego
172901,Ramona
172902,Ramona
172903,Ramona
172904,San Diego
172912,San Diego
172926,San Diego
172946,Chula Vista
172977,Del Mar
172997,Chula Vista
173005,Chula Vista
173006,San Diego
173013,El Cajon
173017,Santee
173023,San Diego
173030,Chula Vista
173037,Oceanside
173040,San Ysidro
173059,Escondido
173086,San Diego
173095,Chula Vista
173107,Coronado
173126,Escondido
173136,Encinitas
173184,San Diego
173205,Coronado
173206,San Diego
173207,San Diego
173219,Escondido
173231,San Diego
173326,Poway
173383,Spring Valley
173391,San Diego
173396,San Diego
173414,Chula Vista
173434,El Cajon
173445,San Diego
173448,San Diego
173463,Escondido
173492,Santee
173493,San Diego
173514,San Diego
173528,National City
173531,Chula Vista
173534,Encinitas
173548,Oceanside
173567,La Jolla
173575,Chula Vista
173587,San Diego
173597,Poway
173603,Chula Vista
173614,Escondido
173633,San Diego
173634,San Diego
173639,San Diego
173669,Chula Vista
173670,La Mesa
173682,El Cajon
173705,San Diego
173709,San Diego
173743,Escondido
173758,San Diego
173771,Encinitas
173772,Vista
173787,Poway
173811,San Diego
173818,San Diego
173826,San Diego
173839,Oceanside
173852,San Diego
173867,Chula Vista
173868,Santee
173876,Oceanside
173902,San Diego
173910,Lemon Grove
173929,Lemon Grove
173939,El Cajon
173942,San Diego
173947,San Diego
173961,Escondido
173987,San Ysidro
173999,Spring Valley
174013,San Diego
174020,Chula Vista
174028,Chula Vista
174035,San Diego
174040,Chula Vista
174057,El Cajon
174069,San Diego
174074,San Diego
174102,Oceanside
174123,San Diego
174143,San Marcos
174164,San Diego
174172,San Diego
174173,San Diego
174208,Chula Vista
174226,San Diego
174242,San Marcos
174264,San Diego
174297,San Diego
174305,Solana Beach
174308,San Diego
174326,Encinitas
174355,San Diego
174383,San Diego
174393,San Diego
174402,San Diego
174406,Chula Vista
174437,Spring Valley
174446,San Diego
174447,San Marcos
174451,Santee
174454,Santee
174465,San Diego
174500,San Diego
174506,Encinitas
174510,Oceanside
174522,San Diego
174530,San Diego
174537,Lemon Grove
174538,Oceanside
174539,Lemon Grove
174548,San Diego
174560,San Diego
174574,San Diego
174579,Oceanside
174580,San Diego
174595,San Diego
174619,San Diego
174654,San Diego
174666,San Diego
174667,San Diego
174670,San Diego
174684,San Diego
174692,San Diego
174717,Chula Vista
174721,La Jolla
174723,Carlsbad
174734,San Diego
174741,San Diego
174752,Carlsbad
174769,San Diego
174794,Escondido
174799,Escondido
174803,Chula Vista
174829,Chula Vista
174840,Carlsbad
174856,Chula Vista
174876,San Diego
174897,San Diego
174936,El Cajon
174944,San Diego
174960,Escondido
174975,Vista
174992,San Diego
174997,Ramona
175019,San Diego
175020,San Diego
175021,Encinitas
175049,National City
175052,San Diego
175097,Chula Vista
175099,San Diego
175111,San Diego
175156,San Diego
175158,San Diego
175162,La Jolla
175172,Del Mar
175178,Poway
175192,San Diego
175198,Escondido
175206,San Marcos
175210,San Diego
175242,Chula Vista
175249,El Cajon
175252,San Diego
175269,Escondido
175276,Chula Vista
175290,Spring Valley
175299,San Diego
175308,El Cajon
175310,San Diego
175315,San Marcos
175325,Vista
175339,San Diego
175350,San Diego
175359,El Cajon
175363,San Diego
175374,San Marcos
175406,La Jolla
175434,La Jolla
175456,San Diego
175459,San Diego
175460,San Diego
175469,San Diego
175474,San Diego
175480,San Diego
175483,San Diego
175503,San Diego
175509,National City
175515,Rancho Santa Fe
175543,National City
175544,San Marcos
175554,Carlsbad
175557,Poway
175568,El Cajon
175579,San Diego
175613,San Diego
175632,San Diego
175635,San Diego
175653,San Diego
175665,San Marcos
175703,San Diego
175712,La Jolla
175717,Oceanside
175741,Carlsbad
175743,San Diego
175745,Oceanside
175760,Oceanside
175781,El Cajon
175785,San Diego
175812,San Diego
175829,Encinitas
175830,Escondido
175842,San Diego
175845,San Diego
175847,San Diego
175855,San Diego
175859,Escondido
175861,Poway
175863,San Diego
175874,Vista
175892,San Ysidro
175914,San Diego
175917,Rancho Santa Fe
175922,San Ysidro
175934,San Diego
175938,Poway
175946,San Diego
175950,San Diego
175955,San Diego
175969,San Diego
175994,Escondido
175995,Escondido
176000,San Diego
176014,Santee
176016,Carlsbad
176025,Carlsbad
176054,San Diego
176073,San Diego
176088,National City
176104,El Cajon
176107,National City
176113,San Diego
176119,San Diego
176152,El Cajon
176159,San Diego
176181,Ramona
176182,La Jolla
176193,San Diego
176204,La Jolla
176216,La Mesa
176219,San Diego
176220,San Diego
176233,San Diego
176243,San Diego
176251,Escondido
176279,La Mesa
176295,San Diego
176306,Coronado
176320,San Diego
176329,San Diego
176347,San Diego
176374,El Cajon
176405,San Diego
176414,San Diego
176417,Chula Vista
176422,Chula Vista
176426,Chula Vista
176429,El Cajon
176498,Carlsbad
176503,San Marcos
176530,Carlsbad
176531,Santee
176556,Chula Vista
176560,Poway
176603,San Diego
176620,San Diego
176621,San Diego
176679,Escondido
176681,San Diego
176683,San Diego
176694,Chula Vista
176712,Coronado
176714,San Diego
176737,San Diego
176738,Chula Vista
176740,San Diego
176752,San Diego
176779,Santee
176781,San Diego
176789,Oceanside
176798,San Diego
176881,San Diego
176909,Coronado
176914,Carlsbad
176915,San Diego
176934,Chula Vista
176937,San Diego
176950,San Diego
176959,San Diego
176975,San Diego
177009,San Diego
177021,Carlsbad
177025,Escondido
177026,Ramona
177029,La Jolla
177034,San Diego
177039,La Mesa
177044,National City
177052,San Diego
177056,Lemon Grove
177070,San Diego
177073,Encinitas
177092,National City
177105,San Diego
177122,El Cajon
177146,La Jolla
177148,San Diego
177159,National City
177176,La Jolla
177182,San Diego
177185,San Diego
177188,San Diego
177201,San Diego
177212,Chula Vista
177216,San Diego
177233,Lemon Grove
177256,San Diego
177258,San Diego
177278,La Jolla
177281,San Diego
177297,Escondido
177299,San Diego
177302,San Diego
177305,El Cajon
177316,Escondido
177324,Encinitas
177345,San Diego
177350,Del Mar
177352,San Diego
177388,National City
177400,Encinitas
177425,San Diego
177469,San Diego
177510,San Diego
177571,Carlsbad
177575,San Diego
177583,Encinitas
177592,San Diego
177601,San Diego
177612,La Mesa
177636,El Cajon
177662,San Diego
177673,San Diego
177679,Chula Vista
177685,Carlsbad
177697,San Diego
177711,Escondido
177721,Escondido
177724,San Diego
177735,San Marcos
177737,San Marcos
177762,Encinitas
177766,San Diego
177778,Oceanside
